Ano,Vendedor,Cargo,Região,Venda
2020,Betania Vinicius,Temporário,Coreia do Sul,"R$ 21.518,00"
2020,Bianca Revelles,Surpevisor,Indonésia,"R$ 66.004,00"
2020,Bibiana Mosqueira,Vendedor,Itália,"R$ 33.638,00"
2020,Brenda Martinusso,Gerente,França,"R$ 15.046,00"
2020,Brenno Liporace,Gerente,Turquia,"R$ 52.682,00"
2020,Breno Matheus,Vendedor,Austrália,"R$ 34.766,00"
2020,Bruna Lamosa,Temporário,Turquia,"R$ 68.524,00"
2020,Bruno Alberto,Surpevisor,Coreia do Sul,"R$ 11.304,00"
2020,Caio Belchot,Gerente,Itália,"R$ 66.692,00"
2020,Camila Corpas,Gerente,Itália,"R$ 8.394,00"
2020,Camilla Akio,Gerente,Arábia Saudita,"R$ 40.524,00"
2020,Camille Santana,Temporário,Turquia,"R$ 50.246,00"
2020,Carina Ferrer,Temporário,Espanha,"R$ 91.116,00"
2020,Carla Vítor,Vendedor,Estados Unidos,"R$ 14.274,00"
2020,Carlos Thaíssa,Surpevisor,França,"R$ 43.324,00"
2020,Carolina Lindmeyer,Temporário,Índia,"R$ 24.592,00"
2020,Caroline Tartaroni,Temporário,Coreia do Sul,"R$ 96.820,00"
2020,Carolini Arêas,Temporário,México,"R$ 44.462,00"
2020,Caroll Vita,Temporário,Canadá,"R$ 74.830,00"
2020,Cassandra Kirk,Gerente,Itália,"R$ 3.222,00"
2020,Cassia Neves,Surpevisor,Espanha,"R$ 85.000,00"
2020,Cassio Allevato,Gerente,Reino Unido,"R$ 54.490,00"
2020,Catarina Wajnberg,Gerente,Japão,"R$ 79.642,00"
2020,Cecília Corrêa,Vendedor,Reino Unido,"R$ 23.868,00"
2020,Célio Nobili,Surpevisor,Alemanha,"R$ 44.254,00"
2020,César Alvim,Surpevisor,França,"R$ 12.944,00"
2020,Cesar Miehrig,Gerente,Canadá,"R$ 68.098,00"
2020,Cézar Müller,Surpevisor,Alemanha,"R$ 67.292,00"
2020,Chan Gabriela,Temporário,China,"R$ 31.144,00"
2020,Chrislaine Arineli,Gerente,Itália,"R$ 27.004,00"
2020,Christian Mariano,Vendedor,Indonésia,"R$ 42.308,00"
2020,Christiana Madrid,Vendedor,China,"R$ 34.286,00"
2020,Christiane Voltes,Surpevisor,Austrália,"R$ 35.278,00"
2020,Christine Malvar,Temporário,Canadá,"R$ 20.554,00"
2020,Cícero Marcelino,Surpevisor,Estados Unidos,"R$ 64.980,00"
2020,Cinthia Ribas,Temporário,Coreia do Sul,"R$ 26.314,00"
2020,Ciro Helena,Vendedor,Coreia do Sul,"R$ 68.064,00"
2020,Clara Losso,Temporário,Arábia Saudita,"R$ 91.600,00"
2020,Clarissa Cotta,Vendedor,Países Baixos,"R$ 40.134,00"
2020,Cláudia Fontana,Surpevisor,Espanha,"R$ 21.684,00"
2020,Cláudio Regina,Surpevisor,Rússia,"R$ 17.172,00"
2020,Cleberson Ronfini,Temporário,Alemanha,"R$ 25.320,00"
2020,Cleo Gabrielen,Gerente,China,"R$ 93.642,00"
2020,Constantino Fragoso,Temporário,França,"R$ 23.256,00"
2020,Cristiane Raposo,Temporário,Japão,"R$ 97.782,00"
2020,Cristina Batista,Surpevisor,Austrália,"R$ 66.568,00"
2020,Cynthia El-Jaick,Surpevisor,México,"R$ 75.428,00"
2020,Daiana Menezes,Surpevisor,Brasil,"R$ 20.916,00"
2020,Dalvan Carneiro,Surpevisor,Índia,"R$ 8.096,00"
2020,Dandara Tanita,Temporário,Japão,"R$ 84.998,00"
2020,Daniel Lanssoni,Gerente,Canadá,"R$ 34.988,00"
2020,Daniela Cucco,Surpevisor,Reino Unido,"R$ 99.372,00"
2020,Daniele Arias,Surpevisor,Japão,"R$ 11.608,00"
2020,Daniella Peralva,Temporário,Brasil,"R$ 86.344,00"
2020,Danielle Eliza,Gerente,México,"R$ 43.234,00"
2020,Danilo Cinelli,Vendedor,Itália,"R$ 12.350,00"
2020,Davi Quemento,Gerente,México,"R$ 14.228,00"
2020,David Britz,Surpevisor,China,"R$ 82.688,00"
2020,Dayane Elzi,Vendedor,Reino Unido,"R$ 75.546,00"
2020,Dayna Dória,Gerente,Espanha,"R$ 88.502,00"
2020,Débora Haimenis,Surpevisor,Espanha,"R$ 43.998,00"
2020,Debora Madureira,Surpevisor,China,"R$ 3.982,00"
2020,Denilton Brasil,Vendedor,Indonésia,"R$ 71.058,00"
2020,Desirée Acquarone,Temporário,Coreia do Sul,"R$ 27.108,00"
2020,Deysiane Bezerra,Temporário,Países Baixos,"R$ 38.498,00"
2020,Diana Rebelo,Temporário,Coreia do Sul,"R$ 51.804,00"
2020,Diego Mazzi,Surpevisor,Alemanha,"R$ 48.378,00"
2020,Dilson Macedo,Vendedor,Canadá,"R$ 88.998,00"
2020,Diogo Grin,Temporário,Rússia,"R$ 80.594,00"
2020,Domenik Aline,Surpevisor,México,"R$ 6.084,00"
2020,Douglas Rebouças,Surpevisor,México,"R$ 83.946,00"
2020,Drielly Cassabian,Temporário,França,"R$ 96.474,00"
2020,Dykson Caffaro,Gerente,Canadá,"R$ 25.228,00"
2020,Ébio Leandro,Temporário,China,"R$ 37.660,00"
2020,Edgard Luis,Gerente,Reino Unido,"R$ 4.414,00"
2020,Edjailma Tsuyoshi,Temporário,Turquia,"R$ 59.280,00"
2020,Edson Vilhena,Temporário,México,"R$ 34.862,00"
2020,Eduarda Ferrato,Surpevisor,Arábia Saudita,"R$ 6.310,00"
2020,Eduardo Iago,Vendedor,França,"R$ 31.826,00"
2020,Elaine Rochlin,Gerente,Brasil,"R$ 90.796,00"
2020,Elana Vilas,Surpevisor,França,"R$ 35.164,00"
2020,Elena Consorte,Surpevisor,Países Baixos,"R$ 12.164,00"
2020,Eliane Beznos,Temporário,Países Baixos,"R$ 48.066,00"
2020,Elida Huon,Vendedor,Arábia Saudita,"R$ 10.696,00"
2020,Elio Silveira,Temporário,Japão,"R$ 77.850,00"
2020,Elisa Rita,Vendedor,Rússia,"R$ 72.562,00"
2020,Elizeu Junqueira,Gerente,Turquia,"R$ 27.270,00"
2020,Elvis Magno,Gerente,Estados Unidos,"R$ 86.718,00"
2020,Emanuella Marinho,Temporário,Japão,"R$ 32.664,00"
2020,Emilaine Alencar,Vendedor,Canadá,"R$ 89.524,00"
2020,Emmanuel Marcolini,Temporário,Itália,"R$ 33.170,00"
2020,Enrico Liz,Surpevisor,França,"R$ 61.392,00"
2020,Enrique José,Surpevisor,Turquia,"R$ 97.248,00"
2020,Eric Pastore,Gerente,Japão,"R$ 76.334,00"
2020,Érica César,Vendedor,Países Baixos,"R$ 18.208,00"
2020,Erick Bozi,Gerente,Indonésia,"R$ 37.064,00"
2020,Ericka Villar,Surpevisor,China,"R$ 19.230,00"
2020,Érico Goes,Vendedor,Itália,"R$ 57.966,00"
2020,Erik Menaged,Temporário,China,"R$ 39.016,00"
2020,Eriko Arslanian,Gerente,Brasil,"R$ 31.758,00"
2020,Ester Bachini,Temporário,Rússia,"R$ 42.112,00"
2020,Etiene Centurione,Temporário,Turquia,"R$ 4.126,00"
2020,Eugênio Berni,Vendedor,Estados Unidos,"R$ 77.442,00"
2020,Evelyn Rosario,Temporário,França,"R$ 77.756,00"
2020,Fabiane Melloni,Gerente,México,"R$ 56.214,00"
2020,Fabiano Talbot,Gerente,Itália,"R$ 32.090,00"
2020,Fábio Santo,Vendedor,Indonésia,"R$ 5.860,00"
2020,Fabio Tozatto,Gerente,Canadá,"R$ 79.114,00"
2020,Fabricio Paula,Gerente,Espanha,"R$ 15.184,00"
2020,Fátima Wolguemuth,Surpevisor,Países Baixos,"R$ 8.760,00"
2020,Felipe Grunhauser,Temporário,Alemanha,"R$ 94.662,00"
2020,Fellipe Troccoli,Gerente,Indonésia,"R$ 28.208,00"
2020,Fernanda Ornelas,Vendedor,França,"R$ 77.296,00"
2020,Fernando Felix,Surpevisor,Austrália,"R$ 69.366,00"
2020,Filipe Marsicano,Temporário,Brasil,"R$ 50.472,00"
2020,Filippo Vanzo,Vendedor,Arábia Saudita,"R$ 44.806,00"
2020,Fillipe Cruz,Vendedor,Itália,"R$ 31.632,00"
2020,Flávia Zaban,Temporário,Indonésia,"R$ 95.872,00"
2020,Flávio Curi,Gerente,Indonésia,"R$ 65.804,00"
2020,Flavio Firmo,Surpevisor,Espanha,"R$ 48.748,00"
2020,Francisco Muniz,Temporário,Canadá,"R$ 63.604,00"
2020,Francyne Akiama,Surpevisor,Coreia do Sul,"R$ 32.618,00"
2020,Frederico Scofield,Gerente,Japão,"R$ 92.538,00"
2020,Gabriel Gervazoni,Gerente,Canadá,"R$ 27.316,00"
2020,Gabriela André,Surpevisor,Turquia,"R$ 15.786,00"
2020,Gabriella Mesitieri,Surpevisor,Alemanha,"R$ 59.426,00"
2020,Gabrielle Basso,Vendedor,Turquia,"R$ 40.158,00"
2020,Gabryela Netto,Gerente,Espanha,"R$ 30.866,00"
2020,Geam Veiga,Surpevisor,Países Baixos,"R$ 60.196,00"
2020,Geani Rubinstein,Vendedor,Arábia Saudita,"R$ 63.772,00"
2020,Gerald Bitencourt,Vendedor,Japão,"R$ 52.208,00"
2020,Gianluca Camilla,Temporário,Japão,"R$ 5.520,00"
2020,Gil Benfeitas,Gerente,Rússia,"R$ 4.380,00"
2020,Giovana Letieri,Vendedor,Indonésia,"R$ 73.342,00"
2020,Giovani Raggi,Vendedor,Indonésia,"R$ 72.938,00"
2020,Giovanna Cardozo,Vendedor,Brasil,"R$ 91.580,00"
2020,Giovanni Moutinho,Vendedor,Rússia,"R$ 44.270,00"
2020,Giselia Martelo,Vendedor,Indonésia,"R$ 43.668,00"
2020,Gisely Paragó,Surpevisor,Brasil,"R$ 69.068,00"
2020,Giulia Gualberto,Temporário,Indonésia,"R$ 64.670,00"
2020,Giuseppe Luara,Surpevisor,Turquia,"R$ 85.406,00"
2020,Gizele Reyna,Surpevisor,Arábia Saudita,"R$ 23.782,00"
2020,Gizella Simões,Vendedor,Alemanha,"R$ 55.196,00"
2020,Glaucia Pelegrino,Temporário,Arábia Saudita,"R$ 97.376,00"
2020,Gleisy Mizrahy,Surpevisor,Espanha,"R$ 31.388,00"
2020,Glenda Touriño,Temporário,Alemanha,"R$ 29.236,00"
2020,Gleydson Cravo,Temporário,Arábia Saudita,"R$ 29.372,00"
2020,Graziela Pinho,Vendedor,Turquia,"R$ 48.272,00"
2020,Guido Bailly,Gerente,Índia,"R$ 50.476,00"
2020,Guilherme Kale,Temporário,Arábia Saudita,"R$ 80.630,00"
2020,Gustavo Salerno,Vendedor,Arábia Saudita,"R$ 35.072,00"
2020,Hanielle Otavio,Gerente,Canadá,"R$ 60.262,00"
2020,Hanna Marcello,Surpevisor,Coreia do Sul,"R$ 47.068,00"
2020,Hannah Rachel,Gerente,Reino Unido,"R$ 51.008,00"
2020,Haroldo Abreu,Vendedor,México,"R$ 64.414,00"
2020,Heitor Albuquerque,Surpevisor,Reino Unido,"R$ 60.206,00"
2020,Helen Bello,Temporário,China,"R$ 97.660,00"
2020,Helena Penteado,Surpevisor,China,"R$ 13.346,00"
2020,Helga Uramm,Vendedor,Arábia Saudita,"R$ 49.216,00"
2020,Helton Schincariol,Vendedor,Arábia Saudita,"R$ 7.644,00"
2020,Helvio Fróes,Surpevisor,Arábia Saudita,"R$ 68.280,00"
2020,Henrique Rohr,Temporário,Estados Unidos,"R$ 66.538,00"
2020,Hércules Bacelar,Vendedor,Austrália,"R$ 85.838,00"
2020,Hiago Lutterbach,Surpevisor,Coreia do Sul,"R$ 5.196,00"
2020,Hiaiune Pozzan,Vendedor,França,"R$ 34.816,00"
2020,Higor Bárbara,Surpevisor,Rússia,"R$ 54.720,00"
2020,Hugo Wien,Temporário,Canadá,"R$ 25.468,00"
2020,Hyago Fecha,Surpevisor,Canadá,"R$ 14.498,00"
2020,Hygor Litza,Vendedor,China,"R$ 24.238,00"
2020,Iago Lauzana,Surpevisor,Canadá,"R$ 51.584,00"
2020,Ian Carajuru,Surpevisor,Itália,"R$ 79.522,00"
2020,Iasmim Adriano,Vendedor,China,"R$ 69.540,00"
2020,Ighor Jung,Gerente,Austrália,"R$ 45.066,00"
2020,Igor Augusta,Gerente,México,"R$ 58.878,00"
2020,Ingra Goulart,Surpevisor,Japão,"R$ 24.024,00"
2020,Iris Lacê,Gerente,Japão,"R$ 55.606,00"
2020,Isaac Jean,Gerente,Alemanha,"R$ 22.170,00"
2020,Isabel Altino,Temporário,Indonésia,"R$ 2.442,00"
2020,Isabela Mothé,Temporário,Brasil,"R$ 55.236,00"
2020,Isabella Rodine,Surpevisor,Arábia Saudita,"R$ 33.608,00"
2020,Isabelle Moésia,Gerente,Índia,"R$ 24.444,00"
2020,Isabelly Pimenta,Vendedor,Coreia do Sul,"R$ 90.826,00"
2020,Isadora Aiex,Temporário,México,"R$ 18.252,00"
2020,Isis Gaglianone,Gerente,Alemanha,"R$ 76.540,00"
2020,Itai Constant,Surpevisor,Países Baixos,"R$ 88.934,00"
2020,Iuri Azevedo,Temporário,Austrália,"R$ 29.844,00"
2020,Ivan Villamil,Temporário,Estados Unidos,"R$ 24.298,00"
2020,Ivana Chvaicer,Vendedor,Reino Unido,"R$ 94.878,00"
2020,Ives Cezar,Surpevisor,Alemanha,"R$ 31.690,00"
2020,Izabel Brust,Temporário,Estados Unidos,"R$ 30.600,00"
2020,Izabella Badia,Vendedor,China,"R$ 93.558,00"
2020,Izabelle Lacombe,Vendedor,Índia,"R$ 54.276,00"
2020,Izadora Sara,Temporário,Reino Unido,"R$ 81.844,00"
2020,Jackson Ramalho,Gerente,Espanha,"R$ 25.812,00"
2020,Jade Sodre,Gerente,Austrália,"R$ 80.820,00"
2020,Jamile Nacif,Vendedor,China,"R$ 70.674,00"
2020,Jaqueline Passarelli,Temporário,Estados Unidos,"R$ 81.464,00"
2020,Jayme Bartolote,Surpevisor,Austrália,"R$ 97.124,00"
2020,Jean Whitaker,Vendedor,Canadá,"R$ 33.724,00"
2020,Jeane Milane,Gerente,Austrália,"R$ 13.038,00"
2020,Jeferson Benetoli,Surpevisor,Rússia,"R$ 54.574,00"
2020,Jefferson Pimentel,Vendedor,México,"R$ 53.030,00"
2020,Jennifer Rabello,Surpevisor,Espanha,"R$ 27.578,00"
2020,Jeronimo Camara,Temporário,China,"R$ 46.830,00"
2020,Jéssica Benício,Vendedor,Países Baixos,"R$ 69.626,00"
2020,Jessica Cecilia,Gerente,Países Baixos,"R$ 67.940,00"
2020,Jessika Aziz,Surpevisor,Coreia do Sul,"R$ 70.166,00"
2020,Jeter Vicente,Gerente,Austrália,"R$ 78.766,00"
2020,Joana Salek,Temporário,Itália,"R$ 57.356,00"
2020,Joāo Antunes,Gerente,Estados Unidos,"R$ 48.682,00"
2020,João Calmon,Vendedor,Turquia,"R$ 70.590,00"
2020,Joao Tako,Vendedor,Arábia Saudita,"R$ 80.974,00"
2020,Joel Bispo,Temporário,China,"R$ 8.476,00"
2020,John Victorio,Surpevisor,Itália,"R$ 62.744,00"
2020,Jonas Balbino,Vendedor,Indonésia,"R$ 38.050,00"
2020,Jonatas Caetano,Surpevisor,Índia,"R$ 60.192,00"
2020,Jônatas Helt,Temporário,Rússia,"R$ 19.078,00"
2020,Jonathas Nascimento,Gerente,Arábia Saudita,"R$ 26.738,00"
2020,Jonnathan Maués,Temporário,Reino Unido,"R$ 68.196,00"
2020,Jorge Lavinas,Surpevisor,Brasil,"R$ 17.142,00"
2020,Jose Alvarenga,Temporário,Arábia Saudita,"R$ 47.938,00"
2020,José Zenobio,Vendedor,Países Baixos,"R$ 55.590,00"
2020,Josefe Fasano,Temporário,México,"R$ 48.194,00"
2020,Joyce Barcellos,Vendedor,México,"R$ 13.890,00"
2020,Juan Loureiro,Temporário,Índia,"R$ 89.004,00"
2020,Juann Ziegler,Surpevisor,Arábia Saudita,"R$ 65.714,00"
2020,Julia Cappelli,Temporário,Países Baixos,"R$ 30.460,00"
2020,Júlia Quercetti,Gerente,Brasil,"R$ 3.274,00"
2020,Juliana Chamoun,Gerente,Japão,"R$ 88.832,00"
2020,Juliane Morais,Temporário,Índia,"R$ 43.670,00"
2020,Julianna Mancebo,Temporário,Arábia Saudita,"R$ 97.782,00"
2020,Julie Paixão,Surpevisor,França,"R$ 57.916,00"
2020,Júlio Moura,Gerente,Alemanha,"R$ 4.258,00"
2020,Julio Santiago,Vendedor,Arábia Saudita,"R$ 17.492,00"
2020,Julliana Turnes,Gerente,Turquia,"R$ 72.538,00"
2020,Julyana Totti,Surpevisor,Arábia Saudita,"R$ 75.736,00"
2020,Julyanna Yasmin,Vendedor,Brasil,"R$ 16.132,00"
2020,Kaio Bassani,Gerente,Brasil,"R$ 9.376,00"
2020,Kallena Chousa,Vendedor,Rússia,"R$ 53.442,00"
2020,Karen Zobaran,Gerente,Brasil,"R$ 85.450,00"
2020,Karina Motta,Gerente,Canadá,"R$ 10.858,00"
2020,Karine Pettene,Temporário,Canadá,"R$ 4.944,00"
2020,Karline Gustavo,Surpevisor,Reino Unido,"R$ 56.550,00"
2020,Karoline Luís,Surpevisor,Indonésia,"R$ 81.426,00"
2020,Karoliny Gaspar,Vendedor,Estados Unidos,"R$ 60.528,00"
2020,Karollayne Mercês,Vendedor,França,"R$ 42.696,00"
2020,Kassia Burd,Gerente,México,"R$ 60.750,00"
2020,Katarine Graça,Gerente,Brasil,"R$ 43.954,00"
2020,Katharina Varela,Gerente,China,"R$ 58.970,00"
2020,Katherine Bernhardt,Vendedor,Japão,"R$ 56.242,00"
2020,Kelly Rosales,Vendedor,Reino Unido,"R$ 70.714,00"
2020,Khaio Meslin,Gerente,Austrália,"R$ 17.484,00"
2020,Kim Rigueira,Vendedor,Estados Unidos,"R$ 33.296,00"
2020,Kimberly Luna,Surpevisor,França,"R$ 10.598,00"
2020,Krissia Lavagnole,Vendedor,México,"R$ 67.544,00"
2020,Lais Leta,Temporário,Rússia,"R$ 85.392,00"
2020,Laís Villela,Surpevisor,Turquia,"R$ 3.504,00"
2020,Laiza Pedrazza,Gerente,Turquia,"R$ 51.750,00"
2020,Lara Silveirinha,Vendedor,México,"R$ 57.946,00"
2020,Larissa Buhler,Surpevisor,México,"R$ 16.072,00"
2020,Laura Biccas,Temporário,França,"R$ 47.336,00"
2020,Layssa Glioche,Gerente,Países Baixos,"R$ 3.448,00"
2020,Lázaro Guilhon,Vendedor,Índia,"R$ 71.766,00"
2020,Leandro Guillermo,Surpevisor,Arábia Saudita,"R$ 27.426,00"
2020,Leila Doria,Surpevisor,Canadá,"R$ 80.352,00"
2020,Lenon Harumi,Temporário,México,"R$ 8.698,00"
2020,León Allister,Temporário,Itália,"R$ 27.900,00"
2020,Leon E,Vendedor,Rússia,"R$ 62.528,00"
2020,Leonardo Clímaco,Temporário,Turquia,"R$ 6.326,00"
2020,Letícia Lovato,Surpevisor,Canadá,"R$ 63.354,00"
2020,Leticia Negreiros,Gerente,Reino Unido,"R$ 51.458,00"
2020,Lidiane Veríssimo,Vendedor,Brasil,"R$ 82.540,00"
2020,Lígia Bloise,Vendedor,Alemanha,"R$ 20.850,00"
2020,Livia Riff,Gerente,Estados Unidos,"R$ 88.702,00"
2020,Lívia Ronck,Temporário,Itália,"R$ 58.890,00"
2020,Liz Mainente,Gerente,Coreia do Sul,"R$ 47.718,00"
2020,Lohany Balassiano,Temporário,China,"R$ 65.696,00"
2020,Lorena Pozzetti,Gerente,Canadá,"R$ 97.706,00"
2020,Loreni Silotti,Gerente,Austrália,"R$ 66.666,00"
2020,Lorenzo Scalercio,Vendedor,México,"R$ 72.320,00"
2020,Luã Feitosa,Surpevisor,Rússia,"R$ 51.056,00"
2020,Luan Barrionuevo,Surpevisor,Austrália,"R$ 50.176,00"
2020,Luana Patricia,Gerente,Turquia,"R$ 44.488,00"
2020,Luca Vittoria,Temporário,Índia,"R$ 5.242,00"
2020,Lucas Uenington,Surpevisor,Países Baixos,"R$ 17.858,00"
2020,Lucca Rottas,Temporário,Índia,"R$ 88.334,00"
2020,Luciana Primo,Surpevisor,Canadá,"R$ 86.890,00"
2020,Ludmila Venâncio,Vendedor,Rússia,"R$ 50.678,00"
2020,Luis Cajado,Vendedor,Rússia,"R$ 42.422,00"
2020,Luís Quelha,Gerente,Indonésia,"R$ 84.718,00"
2020,Luísa Leal,Gerente,México,"R$ 99.428,00"
2020,Luisa Nager,Surpevisor,Estados Unidos,"R$ 81.630,00"
2020,Luiz Graham,Gerente,Indonésia,"R$ 59.496,00"
2020,Luiza Angelo,Gerente,Itália,"R$ 13.772,00"
2020,Luíza Padilha,Gerente,Brasil,"R$ 27.912,00"
2020,Luize Greenman,Gerente,Países Baixos,"R$ 43.074,00"
2020,Lunna Roças,Vendedor,Arábia Saudita,"R$ 35.170,00"
2020,Lyandra Anunciação,Surpevisor,Canadá,"R$ 10.396,00"
2020,Maciela Felipi,Surpevisor,Países Baixos,"R$ 88.456,00"
2020,Maike Vinícius,Temporário,Alemanha,"R$ 21.602,00"
2020,Maíra Botelho,Vendedor,Japão,"R$ 90.642,00"
2020,Manuela Soraia,Vendedor,Indonésia,"R$ 87.682,00"
2020,Marcela Asenjo,Temporário,Brasil,"R$ 75.072,00"
2020,Marcele Gabrielle,Surpevisor,Itália,"R$ 82.754,00"
2020,Marcella Villa,Temporário,Reino Unido,"R$ 5.146,00"
2020,Marcelle Accardo,Gerente,Estados Unidos,"R$ 94.776,00"
2020,Marcello Mathias,Gerente,China,"R$ 41.384,00"
2020,Marcelly Weyll,Vendedor,Espanha,"R$ 65.102,00"
2020,Marcelo Letícia,Surpevisor,Rússia,"R$ 12.086,00"
2020,Marcia Pessanha,Gerente,França,"R$ 69.756,00"
2020,Marcio Miguel,Vendedor,China,"R$ 12.348,00"
2020,Marco Barra,Gerente,Rússia,"R$ 71.212,00"
2020,Marcos Faustino,Vendedor,Austrália,"R$ 55.442,00"
2020,Marcus Pires,Temporário,Indonésia,"R$ 81.926,00"
2020,Maria Resnik,Temporário,Espanha,"R$ 48.798,00"
2020,Mariana Vazquez,Temporário,Rússia,"R$ 82.054,00"
2020,Mariane Barbutti,Temporário,Espanha,"R$ 88.038,00"
2020,Marianna Prado,Temporário,Itália,"R$ 39.646,00"
2020,Marianne Vannier,Surpevisor,Japão,"R$ 81.092,00"
2020,Marília Sarria,Surpevisor,Japão,"R$ 25.596,00"
2020,Marina Bokehi,Vendedor,Arábia Saudita,"R$ 74.578,00"
2020,Marisol Miura,Gerente,México,"R$ 53.840,00"
2020,Marjorie Vargas,Surpevisor,Itália,"R$ 12.094,00"
2020,Marta Placido,Temporário,China,"R$ 38.532,00"
2020,Maryanna Monnerat,Temporário,Reino Unido,"R$ 56.888,00"
2020,Mateus Corte,Gerente,Indonésia,"R$ 82.198,00"
2020,Matheus Marcelo,Gerente,Estados Unidos,"R$ 7.304,00"
2020,Maurício Kranz,Temporário,México,"R$ 79.164,00"
2020,Mauricio Ladogano,Temporário,Itália,"R$ 69.422,00"
2020,Mauro Avvad,Vendedor,França,"R$ 53.252,00"
2020,Mayara Katz,Surpevisor,Indonésia,"R$ 61.118,00"
2020,Mayná Gabriella,Vendedor,Austrália,"R$ 35.078,00"
2020,Melissa Theus,Vendedor,China,"R$ 39.298,00"
2020,Micaele Salomão,Surpevisor,Espanha,"R$ 49.038,00"
2020,Michel Duarte,Surpevisor,Austrália,"R$ 21.768,00"
2020,Michele Blanc,Temporário,Turquia,"R$ 53.382,00"
2020,Michelle Natalucci,Temporário,França,"R$ 90.820,00"
2020,Miguel Sttellet,Temporário,Coreia do Sul,"R$ 3.344,00"
2020,Milena Hamad,Temporário,Alemanha,"R$ 48.792,00"
2020,Millena Lobato,Surpevisor,Canadá,"R$ 14.290,00"
2020,Mirian Correa,Surpevisor,França,"R$ 81.244,00"
2020,Mônica Pinheiro,Gerente,Coreia do Sul,"R$ 79.204,00"
2020,Monique Vilaça,Vendedor,Austrália,"R$ 69.422,00"
2020,Morgana Gitirana,Vendedor,Arábia Saudita,"R$ 11.620,00"
2020,Murillo Filiphe,Gerente,Reino Unido,"R$ 15.712,00"
2020,Murilo Ban,Surpevisor,Itália,"R$ 42.292,00"
2020,Mylena Tonon,Temporário,Austrália,"R$ 68.718,00"
2020,Mylla Heluy,Surpevisor,Brasil,"R$ 9.566,00"
2020,Myllena Van,Gerente,Arábia Saudita,"R$ 5.892,00"
2020,Naiara Fejo,Temporário,Indonésia,"R$ 44.512,00"
2020,Natali Giannini,Vendedor,Coreia do Sul,"R$ 13.224,00"
2020,Natalia Gramacho,Temporário,Brasil,"R$ 27.864,00"
2020,Natália Milagre,Temporário,Turquia,"R$ 92.074,00"
2020,Nathália Benévolo,Gerente,Austrália,"R$ 32.854,00"
2020,Nathalia Ébani,Surpevisor,França,"R$ 44.108,00"
2020,Nathalie Cristian,Vendedor,Turquia,"R$ 43.408,00"
2020,Nathalya Abramovitz,Vendedor,China,"R$ 65.826,00"
2020,Nathan Lempee,Surpevisor,China,"R$ 83.642,00"
2020,Nattalya Magalhaes,Temporário,Coreia do Sul,"R$ 65.076,00"
2020,Nayne Buarque,Surpevisor,Canadá,"R$ 27.642,00"
2020,Neilton Franca,Gerente,Reino Unido,"R$ 4.252,00"
2020,Nélio Iglesias,Temporário,Rússia,"R$ 9.164,00"
2020,Nicholas Valiate,Vendedor,Reino Unido,"R$ 85.292,00"
2020,Nickole Loyola,Surpevisor,Coreia do Sul,"R$ 21.606,00"
2020,Nicolas Velez,Gerente,Rússia,"R$ 92.654,00"
2020,Nicole Mollica,Surpevisor,Índia,"R$ 5.430,00"
2020,Nina Lacoste,Temporário,Índia,"R$ 73.692,00"
2020,Nivea Capitulo,Temporário,Coreia do Sul,"R$ 47.048,00"
2020,Norbertho Simone,Gerente,França,"R$ 25.304,00"
2020,Norman Tâmara,Temporário,Japão,"R$ 58.292,00"
2020,Nuno Boaventura,Surpevisor,Austrália,"R$ 33.926,00"
2020,Ohana Coelli,Gerente,Indonésia,"R$ 7.220,00"
2020,Olívia Ellen,Surpevisor,Índia,"R$ 48.184,00"
2020,Pablo Scaldini,Vendedor,França,"R$ 83.228,00"
2020,Paloma Stutz,Vendedor,Países Baixos,"R$ 85.500,00"
2020,Pâmella Rafael,Gerente,Japão,"R$ 38.596,00"
2020,Paola Lourenço,Surpevisor,Alemanha,"R$ 59.794,00"
2020,Patricia Liberbaum,Surpevisor,Itália,"R$ 76.832,00"
2020,Patrícia Loures,Vendedor,Japão,"R$ 95.290,00"
2020,Patrick Leme,Surpevisor,França,"R$ 89.234,00"
2020,Paula Kalume,Surpevisor,Estados Unidos,"R$ 56.530,00"
2020,Paulo Matsuoka,Temporário,Austrália,"R$ 75.318,00"
2020,Pedro Cister,Vendedor,Turquia,"R$ 95.652,00"
2020,Philipe Kuszer,Temporário,Estados Unidos,"R$ 88.944,00"
2020,Pietro Varella,Vendedor,Coreia do Sul,"R$ 94.668,00"
2020,Platini Malher,Gerente,México,"R$ 53.446,00"
2020,Poline Dobbs,Gerente,França,"R$ 99.768,00"
2020,Priscila Alice,Surpevisor,Índia,"R$ 49.714,00"
2020,Priscilla D'Alessandro,Temporário,França,"R$ 81.056,00"
2020,Rachel Iure,Surpevisor,Brasil,"R$ 26.940,00"
2020,Rafael Patrocinio,Vendedor,Canadá,"R$ 68.570,00"
2020,Rafaela Guimaraes,Vendedor,Estados Unidos,"R$ 23.782,00"
2020,Rafaella Osório,Vendedor,México,"R$ 22.674,00"
2020,Raffael Lopez,Vendedor,China,"R$ 5.110,00"
2020,Raiam Faria,Vendedor,Estados Unidos,"R$ 27.802,00"
2020,Raiane Vaz,Vendedor,Índia,"R$ 91.658,00"
2020,Raianne Victor,Vendedor,Estados Unidos,"R$ 33.652,00"
2020,Raísa Magalhães,Vendedor,Países Baixos,"R$ 6.750,00"
